iso3,month,ndvi_mean
TUR,3,0.3653999865055084
TUR,4,0.458400011062622
TUR,5,0.5029000043869019
TUR,6,0.4641000032424927
TUR,7,0.4160999953746795
TUR,8,0.3890999853610992
TUR,9,0.3763999938964844
TUR,10,0.3722999989986419
TUR,11,0.3337000012397766
TUR,12,0.305400013923645
TWN,1,0.7006999850273132
TWN,2,0.6815000176429749
TWN,3,0.6714000105857849
TWN,4,0.7117999792098999
TWN,5,0.745199978351593
TWN,6,0.75
TWN,7,0.7483000159263611
TWN,8,0.7559000253677368
TWN,9,0.7736999988555908
TWN,10,0.7656999826431274
TWN,11,0.7318999767303467
TWN,12,0.7200000286102295
TZA,1,0.6559000015258789
TZA,2,0.669700026512146
TZA,3,0.6674000024795532
TZA,4,0.6668999791145325
TZA,5,0.6389999985694885
TZA,6,0.5527999997138977
TZA,7,0.4781000018119812
TZA,8,0.4122999906539917
TZA,9,0.3887999951839447
TZA,10,0.4101999998092651
TZA,11,0.4731000065803528
TZA,12,0.6140999794006348
UGA,1,0.5284000039100647
UGA,2,0.4837000072002411
UGA,3,0.4948000013828277
UGA,4,0.5842000246047974
UGA,5,0.6304000020027161
UGA,6,0.61080002784729
UGA,7,0.5809999704360962
UGA,8,0.5934000015258789
UGA,9,0.5910999774932861
UGA,10,0.6043000221252441
UGA,11,0.6134999990463257
UGA,12,0.595300018787384
UKR,1,0.1977999955415725
UKR,2,0.3573000133037567
UKR,3,0.3680000007152557
UKR,4,0.5324000120162964
UKR,5,0.6233000159263611
UKR,6,0.660099983215332
UKR,7,0.6424000263214111
UKR,8,0.5864999890327454
UKR,9,0.4844000041484833
UKR,10,0.4595000147819519
UKR,11,0.4381999969482422
UKR,12,0.4289999902248382
URY,1,0.6729999780654907
URY,2,0.6603000164031982
URY,3,0.7121999859809875
URY,4,0.7214000225067139
URY,5,0.6886000037193298
URY,6,0.6553999781608582
URY,7,0.6189000010490417
URY,8,0.6025999784469604
URY,9,0.6470999717712402
URY,10,0.7010999917984009
URY,11,0.6762999892234802
URY,12,0.6482999920845032
USA,1,0.2280000001192093
USA,2,0.2458000034093856
USA,3,0.270000010728836
USA,4,0.3307999968528747
USA,5,0.4564000070095062
USA,6,0.5566999912261963
USA,7,0.5925999879837036
USA,8,0.5837000012397766
USA,9,0.5343999862670898
USA,10,0.4453000128269195
USA,11,0.2967999875545501
USA,12,0.2996000051498413
UZB,1,0.1330000013113021
UZB,2,0.1342000067234039
UZB,3,0.1550000011920929
UZB,4,0.188400000333786
UZB,5,0.1923000067472458
UZB,6,0.1771000027656555
UZB,7,0.1712999939918518
UZB,8,0.1745000034570694
UZB,9,0.1686999946832656
UZB,10,0.1597999930381775
UZB,11,0.1517000049352646
UZB,12,0.1554999947547912
VEN,1,0.6953999996185303
VEN,2,0.6549999713897705
VEN,3,0.6324999928474426
VEN,4,0.6297000050544739
VEN,5,0.6832000017166138
VEN,6,0.724399983882904
VEN,7,0.7336000204086304
VEN,8,0.7466999888420105
VEN,9,0.7509999871253967
VEN,10,0.7527999877929688
VEN,11,0.7502999901771545
VEN,12,0.7258999943733215
VNM,1,0.6809999942779541
VNM,2,0.6656000018119812
VNM,3,0.651199996471405
VNM,4,0.6644999980926514
VNM,5,0.6855000257492065
VNM,6,0.7325000166893005
VNM,7,0.7587000131607056
VNM,8,0.7563999891281128
VNM,9,0.7556999921798706
VNM,10,0.7396000027656555
VNM,11,0.7267000079154968
VNM,12,0.7053999900817871
VUT,1,0.8687999844551086
VUT,2,0.8737999796867371
VUT,3,0.8568000197410583
VUT,4,0.8924000263214111
VUT,5,0.8597000241279602
VUT,6,0.8859999775886536
VUT,7,0.8737999796867371
VUT,8,0.8776999711990356
VUT,9,0.8623999953269958
VUT,10,0.8684999942779541
VUT,11,0.8568000197410583
VUT,12,0.8644000291824341
YEM,1,0.1380999982357025
YEM,2,0.1334999948740005
YEM,3,0.1306000053882599
YEM,4,0.1391000002622604
YEM,5,0.1445000022649765
YEM,6,0.1389999985694885
YEM,7,0.1325999945402145
YEM,8,0.1518999934196472
YEM,9,0.1674000024795532
YEM,10,0.1578000038862228
YEM,11,0.1553000062704086
YEM,12,0.1491000056266784
ZAF,1,0.417600005865097
ZAF,2,0.4187000095844269
ZAF,3,0.3828000128269195
ZAF,4,0.3986999988555908
ZAF,5,0.3770999908447265
ZAF,6,0.338699996471405
ZAF,7,0.3093000054359436
ZAF,8,0.2829999923706054
ZAF,9,0.2721999883651733
ZAF,10,0.2748999893665313
ZAF,11,0.3059000074863434
ZAF,12,0.3470000028610229
ZMB,1,0.6901999711990356
ZMB,2,0.6923999786376953
ZMB,3,0.6669999957084656
ZMB,4,0.6471999883651733
ZMB,5,0.5751000046730042
ZMB,6,0.4916999936103821
ZMB,7,0.4221999943256378
ZMB,8,0.3662000000476837
ZMB,9,0.3574000000953674
ZMB,10,0.3950999975204468
ZMB,11,0.488099992275238
ZMB,12,0.5949000120162964
ZWE,1,0.608299970626831
ZWE,2,0.6039999723434448
ZWE,3,0.5457000136375427
ZWE,4,0.5149999856948853
ZWE,5,0.4413000047206878
ZWE,6,0.3822000026702881
ZWE,7,0.3380999863147735
ZWE,8,0.3043999969959259
ZWE,9,0.2878000140190124
ZWE,10,0.2827999889850616
ZWE,11,0.3321999907493591
ZWE,12,0.426800012588501
